color,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,plot_keywords,language,country,content_rating,title_year
Color,Michael Clancy,85,Rip Torn,70527,Comedy|Drama,Zooey Deschanel,Eulogy ,7690,Kelly Preston,dysfunctional family|family relationships|family reunion|funeral|twin,English,USA,R,2004
Color,Patrick Lussier,99,Craig Fairbrass,,Drama|Fantasy|Horror|Thriller,Teryl Rothery,White Noise 2: The Light ,11285,Adrian Holmes,angry spirit|aura|electronic voice phenomena|electronics|near death experience,English,USA,PG-13,2007
Color,Robert Adetuyi,91,Mishael Morgan,,Drama|Music,Shane Pollard,You Got Served: Beat the World ,1642,Chase Armitage,,English,Canada,PG-13,2011
Color,Kari Skogland,117,Kevin Zegers,,Drama|Thriller,Jim Sturgess,Fifty Dead Men Walking ,9585,Michael McElhatton,1980s|ira|near death experience|title directed by female|what happened to epilogue,English,UK,R,2008
Color,Taedong Park,85,Tom Arnold,,Adventure|Animation,Drake Bell,Jungle Shuffle ,162,Amanda Troop,,English,South Korea,,2014
Color,Paul Schrader,106,Ayelet Zurer,,Drama|War,Veronica Ferres,Adam Resurrected ,3075,Derek Jacobi,circus|dog|entertainer|holocaust|patient,English,Germany,R,2008
Color,Benedikt Erlingsson,81,Charlotte Bøving,11835,Comedy|Drama|Romance,Ingvar Eggert Sigurðsson,Of Horses and Men ,1920,Sigríður María Egilsdóttir,barbed wire|barbed wire fence|horse|nature|snowstorm,Icelandic,Iceland,,2013
Color,Gurinder Chadha,100,Mark Addy,,Comedy|Drama|Horror|Romance,Sendhil Ramamurthy,It's a Wonderful Afterlife ,1250,Shabana Azmi,afterlife|indian|murder|overweight woman|police,English,UK,PG-13,2010
Color,Jason Connery,90,Henry Rollins,,Action|Horror|Sci-Fi,Ray Winstone,The Devil's Tomb ,5715,Jason London,desert|mercenary|priest|scientist|war veteran,English,USA,R,2009
Color,Vic Sarin,116,Jesse Moss,,Drama|Romance,Jimi Mistry,Partition ,2223,John Light,india|love|muslim|pakistan|sikh,English,Canada,R,2007
Color,Jim Issa,84,Luke Perry,,Comedy,Elaine Hendrix,Good Intentions ,553,Jon Gries,,English,USA,PG-13,2010
Color,Jee-woon Kim,135,Woo-sung Jung,128486,Action|Adventure|Comedy|Western,Kang-ho Song,"The Good, the Bad, the Weird ",26156,Dal-su Oh,bounty hunter|manchuria|map|train|treasure,Korean,South Korea,R,2008
Color,Douglas Aarniokoski,84,Katrina Bowden,,Horror|Thriller,Boris Kodjoe,Nurse 3D ,7286,Kathleen Turner,carnage|female nudity|purple panties|sexual attraction|shaved labia,English,USA,R,2013
Color,William Phillips,89,Callum Rennie,,Action|Comedy|Drama|Western,Tyler Mane,Gunless ,3015,Dustin Milligan,blacksmith|bounty hunter|duel|gunslinger|wild west,English,Canada,,2010
Color,Greg Mottola,107,Martin Starr,16025394,Comedy|Drama|Romance,Kristen Stewart,Adventureland ,131180,Wendie Malick,amusement park|strong female character|summer job|teen movie|teenager,English,USA,R,2009
Color,Andy Garcia,144,Victor Rivers,2483955,Drama|Romance,Danny Pino,The Lost City ,8369,Enrique Murciano,1950s|cuba|cuban flag|fidel castro|havana cuba,English,USA,R,2005
Color,Steve Carr,98,Mike Epps,57176582,Comedy,John Witherspoon,Next Friday ,27492,Rolando Molina,african american|flashback|marijuana joint|porn magazine|suburb,English,USA,R,2000
Color,Sarik Andreasyan,94,Jordana Brewster,,Action|Crime|Drama|Thriller,Hayden Christensen,American Heist ,12372,Akon,bank|critically bashed|heist|mechanic|prison,English,Canada,R,2014
Color,Lewis Gilbert,117,Burt Kwouk,43100000,Action|Adventure|Thriller,Donald Pleasence,You Only Live Twice ,75280,Desmond Llewelyn,faked death|japan|japanese|poison|secret headquarters,English,UK,Approved,1967
Color,Julian Gilbey,102,Alfie Allen,,Action|Comedy|Crime|Drama,Mem Ferda,Plastic ,5865,Malese Jow,credit card fraud|lesbian kiss|miami,English,UK,R,2014
Color,Michael Haneke,127,Emmanuelle Riva,225377,Drama|Romance,Isabelle Huppert,Amour ,70382,Jean-Louis Trintignant,aging|daughter|old couple|old love|stroke,French,France,PG-13,2012
Color,Gary Sherman,98,Heather O'Rourke,14114488,Horror|Thriller,Tom Skerritt,Poltergeist III ,13190,Zelda Rubinstein,aunt niece relationship|brother sister relationship|building|father daughter relationship|mirror,English,USA,PG-13,1988
Color,Valeri Milev,88,Roger Cross,,Action|Horror,Daniella Alonso,Re-Kill ,1763,Jesse Garcia,after dark|after dark horrorfest|fictional tv news show|outbreak,English,USA,R,2015
Color,Stanley Kramer,197,Sid Caesar,46300000,Action|Adventure|Comedy|Crime,Jonathan Winters,"It's a Mad, Mad, Mad, Mad World ",29323,Spencer Tracy,california|desert|dying words|money|race,English,USA,Approved,1963
Color,Pedro Almodóvar,121,Lola Dueñas,12899702,Comedy|Crime|Drama|Mystery,Carmen Maura,Volver ,76681,Antonio de la Torre,abusive father|child abuse|death|rape|secret,Spanish,Spain,R,2006
Color,Gerald Potterton,90,Joe Flaherty,,Adventure|Animation|Fantasy|Horror|Sci-Fi,John Vernon,Heavy Metal ,23516,Don Francks,anthology|girl|heavy metal|secretary|segments,English,Canada,R,1981
Color,Jared Hess,89,Michael Angarano,113155,Adventure|Comedy|Sci-Fi,Jizelle Jade,Gentlemen Broncos ,9006,Héctor Jiménez,amateur film|sexual harassment|sexual innuendo|small town|struggling parent,English,USA,PG-13,2009
Color,Richard Loncraine,104,Jim Broadbent,2600000,Drama|War,Robert Downey Jr.,Richard III ,11612,Kristin Scott Thomas,1930s|abuse of power|england|king|murder,English,UK,R,1995
,David Hackl,94,Michaela McManus,,Action|Horror|Thriller,Scott Glenn,Into the Grizzly Maze ,4486,Luisa D'Oliveira,bear|breasts|female nudity|grizzly|wilderness,English,USA,R,2015
Color,Anurag Basu,90,Steven Michael Quezada,1602466,Action|Drama|Romance|Thriller,Bárbara Mori,Kites ,9673,Kabir Bedi,casino|desert|love|suicide|tragic event,English,India,,2010
Color,Lars von Trier,130,Kirsten Dunst,3029870,Drama|Sci-Fi,Alexander Skarsgård,Melancholia ,128729,Charlotte Rampling,art director|breasts|depression|outdoor sex|riding a horse,English,Denmark,R,2011
Color,Kriv Stenders,92,Keisha Castle-Hughes,,Biography|Comedy|Drama|Family|Romance,Noah Taylor,Red Dog ,13003,Luke Ford,australian|based on true events|dog|love|search,English,Australia,PG,2011
Color,Yash Chopra,176,Katrina Kaif,3047539,Drama|Romance,Shah Rukh Khan,Jab Tak Hai Jaan ,42296,Vic Waghorn,accident|army|bomb|indian army|love,Hindi,India,Not Rated,2012
Color,Ridley Scott,116,Yaphet Kotto,78900000,Horror|Sci-Fi,Tom Skerritt,Alien ,563827,Bolaji Badejo,alien|creature|future|outer space|spaceship,English,UK,R,1979
Color,Tobe Hooper,88,Edwin Neal,30859000,Horror|Thriller,Gunnar Hansen,The Texas Chain Saw Massacre ,96410,Marilyn Burns,cannibal|chainsaw|hitchhiker|independent film|leatherface,English,USA,R,1974
Color,Floria Sigismondi,106,Scout Taylor-Compton,3571735,Biography|Drama|Music,Kristen Stewart,The Runaways ,39260,Johnny Lewis,band|box office flop|critically bashed|historically inaccurate|revisionist history,English,USA,R,2010
Color,Norman Jewison,181,Paul Michael Glaser,50000000,Drama|Family|Musical|Romance,Topol,Fiddler on the Roof ,29839,Rosalind Harris,immigration|jewish|pogrom|tradition|tradition versus modernity,English,USA,G,1971
Color,Terence Young,130,Earl Cameron,63600000,Action|Adventure|Thriller,Desmond Llewelyn,Thunderball ,82073,Lois Maxwell,domino|fiery redhead|nassau|official james bond series|underwater battle,English,UK,Approved,1965
Color,Joseph Kahn,93,Shanley Caswell,,Comedy|Horror|Sci-Fi,Josh Hutcherson,Detention ,12520,Parker Bagley,blood splatter|detention|high school|overalls|reference to c. thomas howell,English,USA,R,2011
Color,Ferzan Ozpetek,110,Alessandro Preziosi,,Comedy|Drama|Romance,Riccardo Scamarcio,Loose Cannons ,8667,Lunetta Savino,gay|gay friend|grandmother grandson relationship|heart attack|mother son relationship,Italian,Italy,,2010
Color,F. Gary Gray,123,Jada Pinkett Smith,36049108,Action|Crime|Drama|Romance|Thriller,Vivica A. Fox,Set It Off ,10139,Blair Underwood,bank|black comedy|main characters killed off|money|robbery,English,USA,R,1996
Color,Malcolm D. Lee,120,Sanaa Lathan,34074895,Comedy|Drama,Harold Perrineau,The Best Man ,6525,Jarrod Bunch,african american|bachelor party|brooklyn bridge|family relationships|stripper,English,USA,R,1999
Color,Tom Holland,87,Alex Vincent,33244684,Fantasy|Horror,Catherine Hicks,Child's Play ,62038,Dinah Manoff,birthday|doll|murder|serial killer|voodoo,English,USA,R,1988
Color,Michael Moore,123,Tucker Albrizzi,24530513,Documentary|Drama,Michael Moore,Sicko ,66610,Bill Clinton,canada|cuba|france|guantanamo|hmo,English,USA,PG-13,2007
Color,James DeMonaco,103,Zach Gilford,71519230,Action|Horror|Sci-Fi|Thriller,Noel Gugliemi,The Purge: Anarchy ,92364,Roberta Valderrama,held at gunpoint|machete|masked man|sequel|violence,English,USA,R,2014
Color,Kris Isacsson,91,Lauren German,20035310,Comedy|Drama|Romance,Rosario Dawson,Down to You ,12324,Shawn Hatosy,artist|cake|college|new york city|student,English,USA,PG-13,2000
Color,Danny Leiner,88,Fred Willard,18225165,Adventure|Comedy,Ethan Embry,Harold & Kumar Go to White Castle ,155262,Paula Garcés,marijuana|police|road trip|stoner|white castle,English,USA,R,2004
Color,Rod Lurie,126,Gary Oldman,17804273,Drama|Thriller,Jeff Bridges,The Contender ,20449,William Petersen,bridge|governor|political thriller|president|vice president,English,USA,R,2000
Color,Ben Younger,120,Nia Long,16938179,Crime|Drama|Thriller,Vin Diesel,Boiler Room ,41313,Herbert Russell,career|casino|judge|stock|stock broker,English,USA,R,2000
Color,John Landis,116,Denholm Elliott,90400000,Comedy,Don Ameche,Trading Places ,102895,Ralph Bellamy,interracial relationship|poverty|prostitute|scam|stock market,English,USA,R,1983
Color,Glen Morgan,94,Crystal Lowe,16235293,Horror,Oliver Hudson,Black Christmas ,19918,Andrea Martin,attic|christmas|house|incest|sorority,English,USA,R,2006
Color,Daniel Taplitz,85,Tate Taylor,11827301,Comedy|Romance,Jennifer Esposito,Breakin' All the Rules ,4247,Patrick Cranshaw,female to male foot in crotch|lingerie slip|love|mistaken identity|writer,English,USA,PG-13,2004
Color,Kenneth Branagh,137,Derek Jacobi,10161099,Action|Biography|Drama|History|Romance|War,Brian Blessed,Henry V ,23441,Danny Webb,battle|battle of agincourt|king|shakespeare play|sword and shield,English,UK,PG-13,1989
Color,Tamara Jenkins,114,David Zayas,6610326,Comedy|Drama,Philip Seymour Hoffman,The Savages ,32188,Gbenga Akinnagbe,arizona|dementia|married man|sun city arizona|writing,English,USA,R,2007
Color,Linda Mendoza,76,Freddy Rodríguez,6126237,Comedy|Romance,Carlos Ponce,Chasing Papi ,3419,Maria Conchita Alonso,beauty pageant|bilingual|dating|latino|three women,English,USA,PG,2003
Color,Christopher McQuarrie,119,Nicky Katt,6047856,Action|Crime|Drama|Thriller,Kristin Lehman,The Way of the Gun ,27536,Dylan Kussman,criminal|drifter|gangster|money|surrogate mother,English,USA,R,2000
Color,Burr Steers,99,Rory Culkin,4681503,Comedy|Drama,Kieran Culkin,Igby Goes Down ,29058,Bill Irwin,boy|mistress|money|schizophrenic|school,English,USA,R,2002
Color,Hart Bochner,79,Matt Ross,4350774,Comedy,Jon Favreau,PCU ,10476,Chris Young,college|high school senior|meat|protest|university,English,USA,PG-13,1994
Color,Michael O. Sajbel,114,Drew Fuller,3420871,Drama|Family|Romance,Bill Cobbs,The Ultimate Gift ,14100,Mircea Monroe,billionaire|grandfather|playboy|trust fund baby|wealth,English,USA,PG,2006
Color,,30,Katherine Kelly Lang,,Drama|Romance,Ronn Moss,The Bold and the Beautiful             ,5478,Hunter Tylo,beverly hills california|family relationships|los angeles california|soap opera,English,USA,TV-14,
Color,Stewart Raffill,91,John Carradine,,Action|Adventure|Comedy|Romance|Sci-Fi,Anjelica Huston,The Ice Pirates ,7767,Robert Urich,bar fight|cult film|ice|psychotronic|sword fight,English,USA,PG,1984
Color,Davis Guggenheim,95,John Doman,2955039,Biography|Drama|Sport,Emma Bell,Gracie ,3624,Carly Schroeder,boy|girl|soccer|south orange new jersey|teenager,English,USA,PG-13,2007
Color,Bart Freundlich,103,Garry Shandling,1530535,Comedy|Drama|Romance,Billy Crudup,Trust the Man ,7833,Dagmara Dominczyk,actress|lesbianism|manhattan new york city|urination|watching pornography,English,USA,R,2005
Color,Andrew Fleming,92,Amy Poehler,4881867,Comedy|Music,Steve Coogan,Hamlet 2 ,15200,David Arquette,gang banger|sequel|shakespeare's hamlet|student|time machine,English,USA,R,2008
Color,Todd Haynes,124,Eddie Izzard,1043487,Drama|Music,Christian Bale,Velvet Goldmine ,27766,Janet McTeer,1970s|glitter|political cover up|reference to katharine hepburn|reference to spencer tracy,English,UK,R,1998
Color,Hong-jin Na,156,Jun Kunimura,770629,Fantasy|Horror|Mystery|Thriller,Jung-min Hwang,The Wailing ,2379,Woo-hee Chun,policeman|stranger|supernatural|village|vomiting,Korean,South Korea,Not Rated,2016
Color,Kevin Tancharoen,84,Heather Morris,11860839,Documentary|Music,Lea Michele,Glee: The 3D Concert Movie ,5156,Kevin McHale,concert|live in concert recording|live performance,English,USA,PG,2011
Color,Chatrichalerm Yukol,300,Chatchai Plengpanich,454255,Action|Adventure|Drama|History|War,Sarunyu Wongkrachang,The Legend of Suriyothai ,1666,Mai Charoenpura,16th century|burmese|invasion|queen|thailand,Thai,Thailand,R,2001
Color,Dario Argento,120,Adrienne Barbeau,349618,Horror,John Amos,Two Evil Eyes ,4302,Sally Kirkland,black cat|cat|evil|photographer|undead,English,Italy,R,1990
Color,Eric Lavaine,98,Julie Engelbrecht,,Comedy,Lambert Wilson,Barbecue ,1673,Lionel Abelanski,,French,France,,2014
Color,Mike Leigh,121,Ruth Sheen,112935,Drama,Lesley Manville,All or Nothing ,8161,Gary McDonald,love|neighbor|single parent|supermarket|working class,English,UK,R,2002
Color,Marc Forby,97,Will Patton,883887,Drama,Q'orianka Kilcher,Princess Kaiulani ,1201,Shaun Evans,hawaii|hawaiian|historically inaccurate|princess|tearing up a letter,English,USA,PG,2009
Color,Peter Cattaneo,86,Vince Colosimo,13751,Drama|Family,Jacqueline McKenzie,Opal Dream ,813,Peter Callan,friend|girl|imaginary friend|outback|town,English,Australia,PG,2006
Color,Scott Mann,93,Joshua Mikel,,Action|Crime|Thriller,Robert De Niro,Heist ,16198,D.B. Sweeney,bus|die hard scenario,English,USA,R,2015
Color,Ole Christian Madsen,45,Thure Lindhardt,145109,Drama|History|Thriller|War,Lars Mikkelsen,Flame and Citron ,14247,Christian Berkel,danish|double agent|nazi|nazi occupation|resistance,Danish,Denmark,Not Rated,2008
Color,Meiert Avis,97,Kip Pardue,1046166,Comedy|Music|Romance,Fisher Stevens,Undiscovered ,2599,Perrey Reeves,bare chested male|box office flop|diner|german shepherd|one word title,English,Germany,PG-13,2005
Color,Julian Jarrold,102,Warren Clarke,,Crime|Drama|Mystery|Thriller,Andrew Garfield,Red Riding: In the Year of Our Lord 1974 ,9305,John Henshaw,ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation,English,UK,Not Rated,2009
Color,André Téchiné,105,Ronit Elkabetz,2874,Drama,Catherine Deneuve,The Girl on the Train ,1219,Émilie Dequenne,bar mitzvah|lawyer|train|wealth|wrestler,French,France,Unrated,2009
Color,Emily Young,103,Erika Christensen,,Drama|Romance,Sarah Michelle Gellar,Veronika Decides to Die ,10100,Jonathan Tucker,boyfriend girlfriend relationship|female protagonist|letter of resignation|mental hospital|sex,English,USA,R,2009
Color,Peter Faiman,93,Linda Kozlowski,174635000,Adventure|Comedy,Paul Hogan,Crocodile Dundee ,74743,David Gulpilil,australian outback|crocodile|female reporter|journalist|new york city,English,Australia,PG-13,1986
Color,Martyn Pick,76,Steven Waddington,,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Sean Pertwee,"Ultramarines: A Warhammer 40,000 Movie ",4990,Donald Sumpter,grimdark|mutilated corpse|space marine|ultramarines|warhammer 40k,English,UK,R,2010
Color,Roland Suso Richter,90,Sarah Polley,,Mystery|Sci-Fi|Thriller,Stephen Graham,The I Inside ,9296,Stephen Rea,2000s|hospital|man in a wheelchair|year 2000|year 2002,English,UK,R,2004
Color,Jeremy Sims,122,Gyton Grantley,,Drama|History|War,Harrison Gilbertson,Beneath Hill 60 ,5741,Steve Le Marquand,blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel,English,Australia,R,2010
Color,Maïwenn,127,Maïwenn,171320,Crime|Drama,Riccardo Scamarcio,Polisse ,10796,Karin Viard,abusive parent|child molester|child protection|photographer|police,French,France,Not Rated,2011
Color,Joby Harold,84,Fisher Stevens,14373825,Crime|Mystery|Thriller,Hayden Christensen,Awake ,63216,Denis O'Hare,anesthetic|anesthetic awareness|heart|heart surgery|surgery,English,USA,R,2007
Color,,23,James Arnold Taylor,,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,Dee Bradley Baker,Star Wars: The Clone Wars             ,28190,Tom Kane,begins with narration|female warrior|inbetwequel|jedi knight|war against machines,English,USA,TV-PG,
Color,Ekachai Uekrongtham,96,Mike Dopud,162,Action|Crime|Thriller,Michael Jai White,Skin Trade ,5228,Celina Jade,bangkok thailand|detective|human trafficking|revenge|sex slavery,English,Thailand,R,2014
Color,Joel Schumacher,97,Jami Gertz,32222567,Comedy|Fantasy|Horror,Dianne Wiest,The Lost Boys ,92924,Jason Patric,1980s|california|death|small town|vampire,English,USA,R,1987
Color,Scott Cooper,112,Beth Grant,39462438,Drama|Music|Romance,Jeff Bridges,Crazy Heart ,67760,Debrianna Mansini,country music|country western singer|journalist|musician|singer,English,USA,R,2009
Color,Mark Rydell,125,Frederic Forrest,29200000,Drama|Music|Romance,David Keith,The Rose ,6142,Alan Bates,awol|demand|driver|drugs|roses,English,USA,R,1979
Color,David E. Talbert,96,Christina Milian,21564616,Comedy,Djimon Hounsou,Baggage Claim ,7098,Boris Kodjoe,woman wearing only a man's shirt,English,USA,PG-13,2013
Color,Roger Vadim,98,David Hemmings,,Adventure|Comedy|Fantasy|Sci-Fi,Jane Fonda,Barbarella ,24436,Milo O'Shea,41st century|angel|future|laser gun|space opera,English,France,PG,1968
Color,Nils Gaup,92,Louisa Milwood-Haigh,,Adventure|Family,Bjørn Sundquist,Shipwrecked ,1984,Stian Smestad,boy|island|pirate|ship|treasure,English,Norway,PG,1990
Color,Alexander Payne,103,Chris Klein,14879556,Comedy|Drama,Matthew Broderick,Election ,73640,Molly Hagan,female protagonist|high school|self destructiveness|student council president|student government,English,USA,R,1999
Color,Mira Nair,122,Brooke Smith,13569248,Drama,Jacinda Barrett,The Namesake ,16530,Tabu,bengali|india|reference to gogol|train|train crash,English,USA,PG-13,2006
Color,Ari Sandel,101,Romany Malco,34017854,Comedy,Bella Thorne,The DUFF ,51326,Skyler Samuels,cartoon on tv|generation y|high school|overalls|strong female character,English,USA,PG-13,2015
Color,Vondie Curtis-Hall,104,Max Beesley,4273372,Drama|Music|Romance,Mariah Carey,Glitter ,19412,Valarie Pettiford,cult film|disc jockey|female protagonist|music business|one word title,English,USA,PG-13,2001
